add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat
臺北市大同區民權西路２３７之１號五樓之６,111/03/13,3450,93.1,40.85,住宅大樓(11層含以上有電梯),3,五層/十九層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,121.5117242,25.0631256
臺北市大同區五原路１９號五樓之１１,111/03/12,960,82.2,11.68,住宅大樓(11層含以上有電梯),12,五層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.517332,25.0566929
臺北市大同區迪化街二段２７０號三樓之５,111/03/12,1080,52.2,20.71,公寓(5樓含以下無電梯),46,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5115928,25.0707162
臺北市大同區延平北路四段１５號五樓之１,111/03/12,2030,56.6,35.84,華廈(10層含以下有電梯),41,五層/七層,房地(土地+建物),4房0廳4衛,0,住家用,121.511018,25.0692276
臺北市大同區迪化街二段３２５號四樓、３２５號五樓,111/03/11,1205,59.1,20.39,公寓(5樓含以下無電梯),16,"四層,五層/五層",房地(土地+建物),2房2廳1衛,0,住家用,121.5121325,25.0740646
臺北市大同區歸綏街５８號九樓之１,111/03/10,2950,77.9,52.29,華廈(10層含以下有電梯),4,九層/十層,房地(土地+建物)+車位,2房2廳1衛,360,住家用,121.5171253,25.0590211
臺北市大同區南京西路５７號十五樓,111/03/08,4748,147.3,36.14,住宅大樓(11層含以上有電梯),3,十五層/十九層,房地(土地+建物)+車位,3房2廳2衛,150,住家用,121.5193985,25.0530153
臺北市大同區重慶北路三段３７７號五樓之１,111/03/08,1620,62.4,25.95,華廈(10層含以下有電梯),25,五層/八層,房地(土地+建物),2房2廳2衛,0,住家用,121.514139,25.075778
臺北市大同區錦西街９０之１號五樓,111/03/08,620,66.3,9.35,公寓(5樓含以下無電梯),45,五層/五層,房地(土地+建物),2房1廳1衛,0,住家用,121.518709,25.060118
臺北市大同區延平北路四段１５３巷２２號三樓,111/03/07,975,50.4,19.34,公寓(5樓含以下無電梯),51,"三層,露台/四層",房地(土地+建物),2房1廳1衛,0,住家用,121.5118161,25.0726013
臺北市大同區雙連街７５號十三樓之１,111/03/07,6920,105.4,81.66,住宅大樓(11層含以上有電梯),5,十三層/十五層,房地(土地+建物)+車位,3房2廳2衛,600,住家用,121.5190353,25.0597616
臺北市大同區延平北路一段５１號五樓之８,111/03/06,1288,60.3,21.35,住宅大樓(11層含以上有電梯),41,五層/十一層,房地(土地+建物),1房1廳1衛,0,住家用,121.5121264,25.0509237
臺北市大同區重慶北路三段１１號七樓,111/03/06,1965,85.8,22.91,住宅大樓(11層含以上有電梯),1,七層/十三層,房地(土地+建物),2房1廳1衛,0,住家用,121.5140054,25.0644726
臺北市大同區延平北路二段１９７號七樓之１２,111/03/06,905,57.2,15.82,住宅大樓(11層含以上有電梯),43,七層/十一層,房地(土地+建物),2房1廳1衛,0,住家用,121.51157,25.059336
臺北市大同區環河北路二段２０５巷２號二樓之２,111/03/05,1770,56.8,31.17,華廈(10層含以下有電梯),11,二層/八層,房地(土地+建物)+車位,3房2廳2衛,150,住家用,121.5093959,25.0692306
臺北市大同區重慶北路三段２４３巷４２號三樓,111/03/05,1094,59.2,18.48,華廈(10層含以下有電梯),16,三層/九層,房地(土地+建物),2房1廳2衛,0,住家用,121.5154444,25.0711266
臺北市大同區重慶北路三段２４３巷４２號三樓之１,111/03/05,2398,64.3,38.01,華廈(10層含以下有電梯),16,三層/九層,房地(土地+建物)+車位,3房2廳2衛,150,住家用,121.5154676,25.0711475
臺北市大同區南京西路５７號十五樓之６,111/03/04,4288,141.8,34.1,住宅大樓(11層含以上有電梯),3,十五層/十九層,房地(土地+建物)+車位,2房1廳1衛,150,住家用,121.5193985,25.0530153
臺北市大同區重慶北路三段３３４巷１５弄１號三樓,111/03/01,1460,46.8,31.18,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5128703,25.0759851
臺北市大同區民權西路３００號九樓之６,111/03/01,2050,71.5,32.33,住宅大樓(11層含以上有電梯),5,九層/十三層,房地(土地+建物)+車位,2房2廳1衛,150,住家用,121.5102628,25.0628539
臺北市大同區民族西路２２５巷１９號六樓之１,111/02/26,2130,69.9,38.27,住宅大樓(11層含以上有電梯),15,六層/十一層,房地(土地+建物)+車位,3房2廳1衛,300,住家用,121.5123565,25.0700825
臺北市大同區天水路４５號十三樓,111/02/25,1350,59.5,22.69,住宅大樓(11層含以上有電梯),13,十三層/十四層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,121.5129775,25.0528803
臺北市大同區民族西路２２５巷１３之８號七樓之１,111/02/24,3700,54,68.52,華廈(10層含以下有電梯),17,七層/十層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5123745,25.0698777
臺北市大同區敦煌路１９７之１號四樓之１,111/02/24,1730,56,32.67,華廈(10層含以下有電梯),1,四層/七層,房地(土地+建物)+車位,3房1廳1衛,180,住家用,121.510163,25.0768281
臺北市大同區保安街１９號六樓,111/02/24,4788,66.5,72.05,住宅大樓(11層含以上有電梯),10,六層/十五層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.514243,25.059742
臺北市大同區民權西路３００號八樓之３,111/02/23,2718,70.1,42.4,住宅大樓(11層含以上有電梯),5,八層/十三層,房地(土地+建物)+車位,2房2廳2衛,150,住家用,121.5102628,25.0628539
臺北市大同區寧夏路１４５號四樓之１,111/02/23,3000,63.4,47.33,住宅大樓(11層含以上有電梯),18,四層/十四層,房地(土地+建物),4房2廳2衛,0,住家用,121.514413,25.061083
臺北市大同區寧夏路２０號六樓,111/02/23,1640,76,21.59,住宅大樓(11層含以上有電梯),10,六層/十三層,房地(土地+建物),1房1廳1衛,0,住家用,121.5148473,25.0549352
臺北市大同區華亭街３６號五樓之６,111/02/20,1500,74.1,20.25,住宅大樓(11層含以上有電梯),11,五層/十一層,房地(土地+建物),2房1廳1衛,0,住家用,121.5130554,25.0534926
臺北市大同區重慶北路二段３３號十樓之１,111/02/18,2000,50.4,39.67,住宅大樓(11層含以上有電梯),34,十層/十二層,房地(土地+建物),3房1廳2衛,0,住家用,121.514403,25.0550167
臺北市大同區承德路三段１５９巷１８號三樓,111/02/17,585,34.6,16.92,公寓(5樓含以下無電梯),52,三層/三層,房地(土地+建物),2房1廳1衛,0,住家用,121.5192183,25.0680292
臺北市大同區重慶北路三段６７號二樓之１,111/02/16,600,57,10.52,住宅大樓(11層含以上有電梯),12,二層/十五層,房地(土地+建物),3房2廳3衛,0,住家用,121.5139441,25.0662553
臺北市大同區民權西路１４４巷５弄７號十七樓之２,111/02/16,2800,40.9,68.52,住宅大樓(11層含以上有電梯),32,十七層/十七層,房地(土地+建物)+車位,3房2廳2衛,500,住家用,121.5161393,25.062294
臺北市大同區民權西路２３７之１號十六樓之３,111/02/16,6200,81.6,84.24,住宅大樓(11層含以上有電梯),3,十六層/十九層,房地(土地+建物)+車位,4房2廳2衛,300,住家用,121.5117242,25.0631256
臺北市大同區哈密街５９巷５６弄３８號,111/02/16,1322,60.4,21.88,公寓(5樓含以下無電梯),38,一層/五層,房地(土地+建物),2房1廳1衛,0,住家用,121.5147865,25.0752862
臺北市大同區延平北路二段２３５號九樓之４,111/02/16,638,61,10.46,住宅大樓(11層含以上有電梯),39,九層/十一層,房地(土地+建物),0房1廳1衛,0,住家用,121.5114662,25.060467
臺北市大同區民生西路２３６號十樓,111/02/14,1000,79.2,15.39,住宅大樓(11層含以上有電梯),17,十層/十二層,房地(土地+建物)+車位,1房1廳1衛,130,住家用,121.5144404,25.0568765
臺北市大同區華亭街１號九樓,111/02/14,4330,74.5,58.09,住宅大樓(11層含以上有電梯),1,九層/二十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5133706,25.0522164
臺北市大同區民權西路２３３號四樓,111/02/13,1700,55.9,30.42,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5119823,25.0631806
臺北市大同區敦煌路６８號,111/02/13,1620,66.6,24.32,公寓(5樓含以下無電梯),46,"一層,騎樓/四層",房地(土地+建物),1房2廳1衛,0,住家用,121.518389,25.0755247
臺北市大同區長安西路３２２號十樓之１,111/02/12,3050,60.6,50.32,住宅大樓(11層含以上有電梯),14,十層/十三層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.511528,25.051969
臺北市大同區迪化街二段１５８號七樓之１,111/02/11,3450,66.9,51.55,住宅大樓(11層含以上有電梯),1,七層/十五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5099719,25.0667526
臺北市大同區昌吉街８１巷７號四樓,111/02/11,1250,52.4,23.84,公寓(5樓含以下無電梯),45,四層/五層,房地(土地+建物),4房0廳4衛,0,住家用,121.5143003,25.0662584
臺北市大同區重慶北路三段２０５巷７號,111/02/10,2370,93.9,25.23,華廈(10層含以下有電梯),13,一層/七層,房地(土地+建物),1房2廳1衛,0,住家用,121.5144515,25.0702118
臺北市大同區民權西路１０２巷４弄２３號四樓,111/02/10,244,36.9,6.61,公寓(5樓含以下無電梯),53,四層/四層,房地(土地+建物),2房1廳1衛,0,住家用,121.5170249,25.0616673
臺北市大同區錦西街８０號四樓,111/02/09,950,41.4,22.97,公寓(5樓含以下無電梯),51,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5191155,25.060148
臺北市大同區涼州街２號五樓之９,111/02/09,2330,79.3,29.38,住宅大樓(11層含以上有電梯),11,五層/十五層,房地(土地+建物),2房2廳2衛,0,住家用,121.515618,25.0608288
臺北市大同區南京西路５７號十三樓之１０,111/02/07,5200,122,46.32,住宅大樓(11層含以上有電梯),3,十三層/十九層,房地(土地+建物)+車位,3房2廳2衛,150,住家用,121.5193976,25.053061
臺北市大同區哈密街５９巷３１弄４０號三樓,111/01/30,685,50,13.7,公寓(5樓含以下無電梯),39,三層/四層,房地(土地+建物),2房1廳1衛,0,住家用,121.5167175,25.0748815
臺北市大同區南京西路３１６號十樓之１０,111/01/29,580,57.2,10.14,住宅大樓(11層含以上有電梯),41,十層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5130161,25.0538611
臺北市大同區赤峰街１７巷１９號三樓,111/01/28,1430,77.6,18.43,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5200116,25.053725
臺北市大同區哈密街４５巷１弄１２號二樓,111/01/27,600,30.3,19.81,公寓(5樓含以下無電梯),47,二層/四層,房地(土地+建物),2房1廳1衛,0,住家用,121.5179854,25.0739698
臺北市大同區承德路三段６９號十樓之３,111/01/26,1910,82.5,28.83,住宅大樓(11層含以上有電梯),4,十層/十四層,房地(土地+建物)+車位,2房1廳1衛,150,住家用,121.518791,25.0654733
臺北市大同區環河北路二段２１９號,111/01/25,2400,78.9,30.43,公寓(5樓含以下無電梯),45,"一層,騎樓/四層",房地(土地+建物),1房0廳1衛,0,住家用,121.5094682,25.0698843
臺北市大同區敦煌路２１３號三樓,111/01/25,1438,47.1,30.55,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.509739,25.0769478
臺北市大同區承德路一段７７巷９號,111/01/25,1900,36.8,51.7,公寓(5樓含以下無電梯),55,一層/四層,房地(土地+建物),4房4廳4衛,0,住家用,121.5178704,25.0522195
臺北市大同區延平北路二段５５號五樓,111/01/24,3188,56.4,56.52,住宅大樓(11層含以上有電梯),12,五層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5118087,25.0552817
臺北市大同區保安街７２巷３號五樓之５,111/01/24,720,76.7,9.39,華廈(10層含以下有電梯),14,五層/七層,房地(土地+建物),0房1廳1衛,0,住家用,121.5122149,25.0588261
臺北市大同區重慶北路三段１３７巷２９號三樓,111/01/24,2500,51.5,48.57,華廈(10層含以下有電梯),28,三層/六層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5152955,25.0680077
臺北市大同區華亭街１號八樓之８,111/01/24,1740,66.4,26.19,住宅大樓(11層含以上有電梯),1,八層/二十一層,房地(土地+建物),2房2廳2衛,0,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號七樓之８,111/01/24,1730,66,26.19,住宅大樓(11層含以上有電梯),1,七層/二十一層,房地(土地+建物),2房2廳2衛,0,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號八樓之３,111/01/24,1830,67.3,27.2,住宅大樓(11層含以上有電梯),1,八層/二十一層,房地(土地+建物),2房2廳2衛,0,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號九樓之３,111/01/24,2080,67.2,34.43,住宅大樓(11層含以上有電梯),1,九層/二十一層,房地(土地+建物)+車位,2房2廳2衛,150,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號七樓之３,111/01/24,1820,66.9,27.2,住宅大樓(11層含以上有電梯),1,七層/二十一層,房地(土地+建物),2房2廳2衛,0,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號七樓之６,111/01/24,1910,66.5,28.71,住宅大樓(11層含以上有電梯),1,七層/二十一層,房地(土地+建物),2房2廳2衛,0,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號十樓之６,111/01/24,1910,67.2,31.91,住宅大樓(11層含以上有電梯),1,十層/二十一層,房地(土地+建物)+車位,2房2廳2衛,150,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號五樓,111/01/24,3190,66,51.66,住宅大樓(11層含以上有電梯),1,五層/二十一層,房地(土地+建物)+車位,3房2廳2衛,160,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號十一樓之６,111/01/24,1930,68,31.91,住宅大樓(11層含以上有電梯),1,十一層/二十一層,房地(土地+建物)+車位,2房2廳2衛,150,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號十樓之３,111/01/24,2100,67.9,34.43,住宅大樓(11層含以上有電梯),1,十層/二十一層,房地(土地+建物)+車位,2房2廳2衛,150,住家用,121.5133706,25.0522164
臺北市大同區華亭街１號十一樓之３,111/01/24,2120,68.3,34.43,住宅大樓(11層含以上有電梯),1,十一層/二十一層,房地(土地+建物)+車位,2房2廳2衛,160,住家用,121.5133706,25.0522164
臺北市大同區迪化街二段３４０號二樓,111/01/23,1995,46.4,42.99,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5126293,25.0725066
臺北市大同區民生西路１９９號三樓,111/01/22,1375,70.1,19.62,住宅大樓(11層含以上有電梯),12,三層/十三層,房地(土地+建物),2房1廳1衛,0,住家用,121.516633,25.057277
臺北市大同區重慶北路二段１７５之１號十五樓,111/01/22,2368,70,46.58,住宅大樓(11層含以上有電梯),3,十五層/十五層,房地(土地+建物)+車位,2房2廳1衛,314,住家用,121.5137734,25.0595385
臺北市大同區伊寧街５５之４號二樓,111/01/22,1260,40.9,30.83,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5117079,25.0648267
臺北市大同區迪化街二段１５８號六樓之７,111/01/22,2120,73.6,34.73,住宅大樓(11層含以上有電梯),1,六層/十五層,房地(土地+建物)+車位,2房2廳1衛,280,住家用,121.5099719,25.0667526
臺北市大同區承德路三段２６３號五樓之６,111/01/20,4500,71,63.4,住宅大樓(11層含以上有電梯),9,五層/十二層,房地(土地+建物)+車位,3房2廳2衛,470,住家用,121.5189623,25.0721692
臺北市大同區華亭街１號十樓,111/01/19,4200,80.9,60.27,住宅大樓(11層含以上有電梯),1,十層/二十一層,房地(土地+建物)+車位,0房1廳2衛,250,住家用,121.5133706,25.0522164
臺北市大同區迪化街二段１５８號十五樓之８,111/01/18,3900,67.3,57.94,住宅大樓(11層含以上有電梯),1,十五層/十五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5099719,25.0667526
臺北市大同區昌吉街１２２號七樓,111/01/17,2688,52.3,51.38,華廈(10層含以下有電梯),33,七層/七層,房地(土地+建物),1房2廳1衛,0,住家用,121.5144138,25.0658086
臺北市大同區長安西路１４５巷３５號四樓,111/01/17,1296,51.8,25,公寓(5樓含以下無電梯),46,四層/四層,房地(土地+建物),3房0廳3衛,0,住家用,121.51491,25.052511
臺北市大同區天水路３３號七樓之１,111/01/16,3850,62.5,69.79,住宅大樓(11層含以上有電梯),4,七層/十二層,房地(土地+建物)+車位,4房2廳2衛,230,住家用,121.5133023,25.053147
臺北市大同區延平北路二段２３５號九樓之２,111/01/15,676,61,11.09,住宅大樓(11層含以上有電梯),39,九層/十一層,房地(土地+建物),0房1廳1衛,0,住家用,121.5114662,25.060467
臺北市大同區五原路１９號十樓之９,111/01/13,942,81.8,11.52,住宅大樓(11層含以上有電梯),12,十層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.517332,25.0566929
臺北市大同區酒泉街６８號二樓,111/01/13,2100,54.6,38.46,華廈(10層含以下有電梯),40,二層/七層,房地(土地+建物),3房3廳3衛,0,住家用,121.5153748,25.0718482
臺北市大同區延平北路二段２５５號八樓之８,111/01/13,1500,47.8,31.39,住宅大樓(11層含以上有電梯),42,八層/十二層,房地(土地+建物),3房2廳1衛,0,住家用,121.5113578,25.0624347
臺北市大同區延平北路三段６６巷１２號二樓,111/01/12,1200,39.5,30.39,公寓(5樓含以下無電梯),43,二層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5103171,25.0654088
臺北市大同區五原路１９號十樓之１２,111/01/12,2100,67.7,31.01,住宅大樓(11層含以上有電梯),12,十層/十四層,房地(土地+建物)+車位,3房1廳2衛,0,住家用,121.517332,25.0566929
臺北市大同區民族西路１８７巷１０號四樓,111/01/11,1850,58.4,31.67,公寓(5樓含以下無電梯),50,四層/四層,房地(土地+建物),2房2廳2衛,0,住家用,121.5148246,25.069135
臺北市大同區寧夏路１１號十一樓之１４,111/01/10,710,59.4,11.95,住宅大樓(11層含以上有電梯),25,十一層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5150301,25.0546731
臺北市大同區寧夏路１１號十一樓之１６,111/01/10,710,59.4,11.95,住宅大樓(11層含以上有電梯),25,十一層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5150301,25.0546731
臺北市大同區寧夏路１１號十一樓之１５,111/01/10,710,59.4,11.95,住宅大樓(11層含以上有電梯),25,十一層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5150301,25.0546731
臺北市大同區承德路三段１２２巷１２號二樓之１,111/01/10,1450,71.4,20.31,華廈(10層含以下有電梯),1,二層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5176437,25.0673435
臺北市大同區迪化街二段１５８號十二樓之３,111/01/09,900,19.7,45.71,住宅大樓(11層含以上有電梯),1,十二層/十五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5099719,25.0667526
臺北市大同區承德路三段２２５巷１８號五樓,111/01/09,2365,56.6,41.77,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),4房2廳3衛,0,住家用,121.5197248,25.0700922
臺北市大同區太原路１５５號三樓之５,111/01/08,6800,68.9,108.22,住宅大樓(11層含以上有電梯),20,三層/十九層,房地(土地+建物)+車位,7房0廳7衛,500,住家用,121.5167724,25.0553197
臺北市大同區西寧北路８２之５號五樓,111/01/08,1573,60.1,26.16,華廈(10層含以下有電梯),33,五層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.50874,25.054786
臺北市大同區敦煌路８０巷２之１號三樓之１,111/01/07,3800,64,59.34,住宅大樓(11層含以上有電梯),14,三層/十五層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5174304,25.075414
臺北市大同區延平北路三段１８巷３５號二樓,111/01/06,800,47.7,16.79,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),2房1廳1衛,0,住家用,121.5097605,25.0639988
臺北市大同區通河西街一段３號十樓,111/01/06,6000,72.6,82.6,住宅大樓(11層含以上有電梯),13,十層/十五層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5138878,25.0808327
臺北市大同區酒泉街１４０號四樓,111/01/06,2090,46.5,44.92,公寓(5樓含以下無電梯),50,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.512405,25.0719751
臺北市大同區伊寧街７４號,111/01/05,1969.3,65,30.3,公寓(5樓含以下無電梯),50,"一層,騎樓/二層",房地(土地+建物),3房2廳2衛,0,住家用,121.5099259,25.0646253
臺北市大同區延平北路三段１８巷４２號二樓,111/01/05,1335,60.6,22.01,華廈(10層含以下有電梯),11,二層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5098637,25.0638665
臺北市大同區天水路３３號十二樓之１,111/01/03,3468,74.2,55.95,住宅大樓(11層含以上有電梯),4,十二層/十二層,房地(土地+建物)+車位,3房2廳1衛,200,住家用,121.5133023,25.053147
臺北市大同區迪化街二段１５８號十樓之９,111/01/03,1988,56.7,35.04,住宅大樓(11層含以上有電梯),1,十層/十五層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5099719,25.0667526
